image,src,box_idx,class,area_frac,iou_or_conf,flag
image_from_china-263-_jpg.rf.54a0eee2125d21388d40414013dc44f6.jpg,gt,0,W,0.02263,0.725,"class_disagree(gt=W,pred=WH)"
image_from_china-2665-_jpg.rf.2a6755f712a71460266ae086bb6134a8.jpg,gt,0,WHV,0.08505,0.798,"class_disagree(gt=WHV,pred=WH)"
image_from_china-2665-_jpg.rf.2a6755f712a71460266ae086bb6134a8.jpg,gt,1,WH,0.13666,0.194,no_model_support
image_from_china-2667-_jpg.rf.3d6108b40f9ca1af50554458e0a0822c.jpg,gt,0,WHV,0.00209,0.81,tiny
image_from_china-2667-_jpg.rf.3d6108b40f9ca1af50554458e0a0822c.jpg,gt,0,WHV,0.00209,0.81,"class_disagree(gt=WHV,pred=WH)"
image_from_china-2667-_jpg.rf.3d6108b40f9ca1af50554458e0a0822c.jpg,gt,1,WH,0.00152,0.058,tiny
image_from_china-2667-_jpg.rf.3d6108b40f9ca1af50554458e0a0822c.jpg,gt,1,WH,0.00152,0.058,no_model_support
image_from_china-2667-_jpg.rf.3d6108b40f9ca1af50554458e0a0822c.jpg,gt,3,WHV,0.00379,0.679,"class_disagree(gt=WHV,pred=WH)"
image_from_china-2667-_jpg.rf.3d6108b40f9ca1af50554458e0a0822c.jpg,gt,4,WH,0.02994,0.801,aspect
image_from_china-2667-_jpg.rf.3d6108b40f9ca1af50554458e0a0822c.jpg,gt,5,WH,0.02436,0.766,aspect
image_from_china-2667-_jpg.rf.3d6108b40f9ca1af50554458e0a0822c.jpg,pred,-1,W,,0.758,unlabeled_pred
image_from_china-2692-_jpg.rf.0913d07322675296e82f0828902a269a.jpg,gt,0,WH,0.40332,0.733,edge
image_from_china-2692-_jpg.rf.0913d07322675296e82f0828902a269a.jpg,gt,1,WH,0.21703,0.831,edge
image_from_china-2692-_jpg.rf.3281ae0167e74be39d77bb5fa801ba99.jpg,gt,0,WH,0.40332,0.894,edge
image_from_china-2692-_jpg.rf.3281ae0167e74be39d77bb5fa801ba99.jpg,gt,1,WH,0.21703,0.782,edge
image_from_china-2692-_jpg.rf.336316c8352a6dee477858769e914d92.jpg,gt,0,WH,0.40332,0.92,edge
image_from_china-2692-_jpg.rf.336316c8352a6dee477858769e914d92.jpg,gt,1,WH,0.21703,0.787,edge
image_from_china-2693-_jpg.rf.232478f974f5cd2c142f44cae3e0301c.jpg,gt,0,W,0.08234,0.395,edge
image_from_china-2693-_jpg.rf.232478f974f5cd2c142f44cae3e0301c.jpg,gt,1,WH,0.13445,0.679,edge
image_from_china-2693-_jpg.rf.232478f974f5cd2c142f44cae3e0301c.jpg,gt,1,WH,0.13445,0.679,"class_disagree(gt=WH,pred=W)"
image_from_china-2693-_jpg.rf.232478f974f5cd2c142f44cae3e0301c.jpg,gt,2,WH,0.24439,0.774,edge
image_from_china-2693-_jpg.rf.232478f974f5cd2c142f44cae3e0301c.jpg,gt,2,WH,0.24439,0.774,"class_disagree(gt=WH,pred=W)"
image_from_china-2693-_jpg.rf.6ef823046d072fa21b7e649ab5d8de60.jpg,gt,0,W,0.08266,0.33,edge
image_from_china-2693-_jpg.rf.6ef823046d072fa21b7e649ab5d8de60.jpg,gt,1,WH,0.13556,0.767,edge
image_from_china-2693-_jpg.rf.6ef823046d072fa21b7e649ab5d8de60.jpg,gt,1,WH,0.13556,0.767,"class_disagree(gt=WH,pred=W)"
image_from_china-2693-_jpg.rf.6ef823046d072fa21b7e649ab5d8de60.jpg,gt,2,WH,0.24439,0.805,edge
image_from_china-2693-_jpg.rf.6ef823046d072fa21b7e649ab5d8de60.jpg,gt,2,WH,0.24439,0.805,"class_disagree(gt=WH,pred=W)"
image_from_china-2693-_jpg.rf.83238eec7a9b6d3f88db02f19921188d.jpg,gt,0,W,0.08266,0.338,edge
image_from_china-2693-_jpg.rf.83238eec7a9b6d3f88db02f19921188d.jpg,gt,1,WH,0.13556,0.824,edge
image_from_china-2693-_jpg.rf.83238eec7a9b6d3f88db02f19921188d.jpg,gt,1,WH,0.13556,0.824,"class_disagree(gt=WH,pred=W)"
image_from_china-2693-_jpg.rf.83238eec7a9b6d3f88db02f19921188d.jpg,gt,2,WH,0.24439,0.793,edge
image_from_china-2693-_jpg.rf.83238eec7a9b6d3f88db02f19921188d.jpg,gt,2,WH,0.24439,0.793,"class_disagree(gt=WH,pred=W)"
image_from_china-2699-_jpg.rf.500fd8538aef616649e8d0c7ef348cb8.jpg,gt,0,WH,0.00105,0.347,tiny
image_from_china-2699-_jpg.rf.500fd8538aef616649e8d0c7ef348cb8.jpg,gt,1,WH,0.00094,0.31,tiny
image_from_china-2699-_jpg.rf.500fd8538aef616649e8d0c7ef348cb8.jpg,gt,1,WH,0.00094,0.31,aspect
image_from_china-2699-_jpg.rf.500fd8538aef616649e8d0c7ef348cb8.jpg,gt,2,W,0.00234,0.854,tiny
image_from_china-2699-_jpg.rf.5293aa120d4c5c859e5a015720f41acc.jpg,gt,0,WH,0.00105,0.283,tiny
image_from_china-2699-_jpg.rf.5293aa120d4c5c859e5a015720f41acc.jpg,gt,1,WH,0.00094,0.23,tiny
image_from_china-2699-_jpg.rf.5293aa120d4c5c859e5a015720f41acc.jpg,gt,1,WH,0.00094,0.23,aspect
image_from_china-2699-_jpg.rf.5293aa120d4c5c859e5a015720f41acc.jpg,gt,2,W,0.00234,0.066,tiny
image_from_china-2699-_jpg.rf.5293aa120d4c5c859e5a015720f41acc.jpg,gt,2,W,0.00234,0.066,no_model_support
image_from_china-2699-_jpg.rf.9b5fe81e4023f26abbf9a84ddd0b6a2e.jpg,gt,0,WH,0.00105,0.0,tiny
image_from_china-2699-_jpg.rf.9b5fe81e4023f26abbf9a84ddd0b6a2e.jpg,gt,0,WH,0.00105,0.0,no_model_support
image_from_china-2699-_jpg.rf.9b5fe81e4023f26abbf9a84ddd0b6a2e.jpg,gt,1,WH,0.00094,0.0,tiny
image_from_china-2699-_jpg.rf.9b5fe81e4023f26abbf9a84ddd0b6a2e.jpg,gt,1,WH,0.00094,0.0,aspect
image_from_china-2699-_jpg.rf.9b5fe81e4023f26abbf9a84ddd0b6a2e.jpg,gt,1,WH,0.00094,0.0,no_model_support
image_from_china-2699-_jpg.rf.9b5fe81e4023f26abbf9a84ddd0b6a2e.jpg,gt,2,W,0.00234,0.0,tiny
image_from_china-2699-_jpg.rf.9b5fe81e4023f26abbf9a84ddd0b6a2e.jpg,gt,2,W,0.00234,0.0,no_model_support
image_from_china-2720-_jpg.rf.5dcfb583b89780d5afe90ca7dddf7f9b.jpg,gt,0,WH,0.00556,0.0,no_model_support
image_from_china-2720-_jpg.rf.5dcfb583b89780d5afe90ca7dddf7f9b.jpg,gt,2,WH,0.0121,0.114,no_model_support
image_from_china-2720-_jpg.rf.79b5b8e0e0d023257fc25a909eb9df3c.jpg,gt,0,WH,0.00556,0.114,no_model_support
image_from_china-2720-_jpg.rf.e9b6c70adb8bfe443207b1795f00be46.jpg,gt,0,WH,0.00556,0.176,no_model_support
image_from_china-2739-_jpg.rf.0b2c2a960d02f226990343a1b565abb5.jpg,gt,0,WH,0.00075,0.0,tiny
image_from_china-2739-_jpg.rf.0b2c2a960d02f226990343a1b565abb5.jpg,gt,0,WH,0.00075,0.0,aspect
image_from_china-2739-_jpg.rf.0b2c2a960d02f226990343a1b565abb5.jpg,gt,0,WH,0.00075,0.0,no_model_support
image_from_china-2739-_jpg.rf.0b2c2a960d02f226990343a1b565abb5.jpg,gt,1,WH,0.00069,0.0,tiny
image_from_china-2739-_jpg.rf.0b2c2a960d02f226990343a1b565abb5.jpg,gt,1,WH,0.00069,0.0,aspect
image_from_china-2739-_jpg.rf.0b2c2a960d02f226990343a1b565abb5.jpg,gt,1,WH,0.00069,0.0,no_model_support
image_from_china-2739-_jpg.rf.0b2c2a960d02f226990343a1b565abb5.jpg,gt,2,WH,0.00268,0.0,tiny
image_from_china-2739-_jpg.rf.0b2c2a960d02f226990343a1b565abb5.jpg,gt,2,WH,0.00268,0.0,no_model_support
image_from_china-2739-_jpg.rf.372a560c0f0dec8f6ea9cb37fee0273a.jpg,gt,0,WH,0.00075,0.0,tiny
image_from_china-2739-_jpg.rf.372a560c0f0dec8f6ea9cb37fee0273a.jpg,gt,0,WH,0.00075,0.0,aspect
image_from_china-2739-_jpg.rf.372a560c0f0dec8f6ea9cb37fee0273a.jpg,gt,0,WH,0.00075,0.0,no_model_support
image_from_china-2739-_jpg.rf.372a560c0f0dec8f6ea9cb37fee0273a.jpg,gt,1,WH,0.00069,0.0,tiny
image_from_china-2739-_jpg.rf.372a560c0f0dec8f6ea9cb37fee0273a.jpg,gt,1,WH,0.00069,0.0,aspect
image_from_china-2739-_jpg.rf.372a560c0f0dec8f6ea9cb37fee0273a.jpg,gt,1,WH,0.00069,0.0,no_model_support
image_from_china-2739-_jpg.rf.372a560c0f0dec8f6ea9cb37fee0273a.jpg,gt,2,WH,0.00268,0.483,tiny
image_from_china-2739-_jpg.rf.48c915a9b27f9cc8884f1f90c258cc7b.jpg,gt,0,WH,0.00075,0.033,tiny
image_from_china-2739-_jpg.rf.48c915a9b27f9cc8884f1f90c258cc7b.jpg,gt,0,WH,0.00075,0.033,aspect
image_from_china-2739-_jpg.rf.48c915a9b27f9cc8884f1f90c258cc7b.jpg,gt,0,WH,0.00075,0.033,no_model_support
image_from_china-2739-_jpg.rf.48c915a9b27f9cc8884f1f90c258cc7b.jpg,gt,1,WH,0.00069,0.03,tiny
image_from_china-2739-_jpg.rf.48c915a9b27f9cc8884f1f90c258cc7b.jpg,gt,1,WH,0.00069,0.03,aspect
image_from_china-2739-_jpg.rf.48c915a9b27f9cc8884f1f90c258cc7b.jpg,gt,1,WH,0.00069,0.03,no_model_support
image_from_china-2739-_jpg.rf.48c915a9b27f9cc8884f1f90c258cc7b.jpg,gt,2,WH,0.00268,0.539,tiny
image_from_china-2772-_jpg.rf.42d8f41548969dcbe433418ff6ee875f.jpg,gt,0,W,9e-05,0.0,tiny
image_from_china-2772-_jpg.rf.42d8f41548969dcbe433418ff6ee875f.jpg,gt,0,W,9e-05,0.0,no_model_support
image_from_china-2772-_jpg.rf.42d8f41548969dcbe433418ff6ee875f.jpg,gt,1,WH,0.00242,0.595,tiny
image_from_china-2772-_jpg.rf.7be7db88b92d14328e4566ba960a7a4e.jpg,gt,0,W,9e-05,0.0,tiny
image_from_china-2772-_jpg.rf.7be7db88b92d14328e4566ba960a7a4e.jpg,gt,0,W,9e-05,0.0,no_model_support
image_from_china-2772-_jpg.rf.7be7db88b92d14328e4566ba960a7a4e.jpg,gt,1,WH,0.00242,0.649,tiny
image_from_china-2772-_jpg.rf.c85060430d4355305adf651e0c977cdd.jpg,gt,0,W,9e-05,0.0,tiny
image_from_china-2772-_jpg.rf.c85060430d4355305adf651e0c977cdd.jpg,gt,0,W,9e-05,0.0,no_model_support
image_from_china-2772-_jpg.rf.c85060430d4355305adf651e0c977cdd.jpg,gt,1,WH,0.00242,0.586,tiny
image_from_china-279-_jpg.rf.0087d9664715425093c13825bfcaabbd.jpg,gt,0,WH,0.00453,0.888,"class_disagree(gt=WH,pred=W)"
image_from_china-279-_jpg.rf.0087d9664715425093c13825bfcaabbd.jpg,gt,1,WH,0.00582,0.623,"class_disagree(gt=WH,pred=W)"
image_from_china-279-_jpg.rf.0087d9664715425093c13825bfcaabbd.jpg,gt,2,WH,0.01055,0.692,"class_disagree(gt=WH,pred=W)"
image_from_china-279-_jpg.rf.7c8c664779fd291c2d597416ce6ad68a.jpg,gt,0,WH,0.00453,0.832,"class_disagree(gt=WH,pred=W)"
image_from_china-279-_jpg.rf.7c8c664779fd291c2d597416ce6ad68a.jpg,gt,1,WH,0.00582,0.0,no_model_support
image_from_china-279-_jpg.rf.d8eda942d014ea29cb5ad77ef9e6cb3c.jpg,gt,0,WH,0.00453,0.83,"class_disagree(gt=WH,pred=W)"
image_from_china-279-_jpg.rf.d8eda942d014ea29cb5ad77ef9e6cb3c.jpg,gt,1,WH,0.00582,0.752,"class_disagree(gt=WH,pred=W)"
image_from_china-2857-_jpg.rf.2cbc332e5eeae545ddaba24675722e8a.jpg,gt,0,W,0.01753,0.786,edge
image_from_china-2857-_jpg.rf.2cbc332e5eeae545ddaba24675722e8a.jpg,gt,0,W,0.01753,0.786,aspect
image_from_china-2857-_jpg.rf.2cbc332e5eeae545ddaba24675722e8a.jpg,gt,0,W,0.01753,0.786,"class_disagree(gt=W,pred=WH)"
image_from_china-2857-_jpg.rf.5d1b9fdf83c7629cebbac3493fc3b716.jpg,gt,0,W,0.01753,0.939,edge
image_from_china-2857-_jpg.rf.5d1b9fdf83c7629cebbac3493fc3b716.jpg,gt,0,W,0.01753,0.939,aspect
image_from_china-2857-_jpg.rf.5d1b9fdf83c7629cebbac3493fc3b716.jpg,gt,0,W,0.01753,0.939,"class_disagree(gt=W,pred=WH)"
image_from_china-2857-_jpg.rf.5d1b9fdf83c7629cebbac3493fc3b716.jpg,gt,2,WH,0.06117,0.821,"class_disagree(gt=WH,pred=W)"
image_from_china-2857-_jpg.rf.f3ec854632fd6e07c5c030b600000feb.jpg,gt,0,W,0.01753,0.84,edge
image_from_china-2857-_jpg.rf.f3ec854632fd6e07c5c030b600000feb.jpg,gt,0,W,0.01753,0.84,aspect
image_from_china-2857-_jpg.rf.f3ec854632fd6e07c5c030b600000feb.jpg,gt,0,W,0.01753,0.84,"class_disagree(gt=W,pred=WH)"
image_from_china-2857-_jpg.rf.f3ec854632fd6e07c5c030b600000feb.jpg,gt,1,W,0.04349,0.564,"class_disagree(gt=W,pred=WH)"
image_from_china-2857-_jpg.rf.f3ec854632fd6e07c5c030b600000feb.jpg,gt,2,WH,0.06117,0.81,"class_disagree(gt=WH,pred=W)"
image_from_china-2857-_jpg.rf.f3ec854632fd6e07c5c030b600000feb.jpg,gt,3,WH,0.10954,0.648,"class_disagree(gt=WH,pred=W)"
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,0,WH,0.00073,0.0,tiny
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,0,WH,0.00073,0.0,no_model_support
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,1,WH,0.00029,0.241,tiny
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,2,WH,0.00071,0.64,tiny
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,2,WH,0.00071,0.64,"class_disagree(gt=WH,pred=W)"
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,3,WH,0.00105,0.0,tiny
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,3,WH,0.00105,0.0,no_model_support
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,4,WH,0.0017,0.0,tiny
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,4,WH,0.0017,0.0,no_model_support
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,5,WH,0.00229,0.0,tiny
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,5,WH,0.00229,0.0,no_model_support
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,6,WH,0.00117,0.0,tiny
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,6,WH,0.00117,0.0,no_model_support
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,7,WH,0.00129,0.155,tiny
image_from_china-2869-_jpg.rf.a27ecf93afa05ee10ca9bdd33c822e27.jpg,gt,7,WH,0.00129,0.155,no_model_support
image_from_china-289-_jpg.rf.36f97d66a02077d8f1638f082c9aac07.jpg,gt,0,W,0.00475,0.656,"class_disagree(gt=W,pred=WH)"
image_from_china-289-_jpg.rf.c893d069f43c4ad0cf4b21ebf1b99242.jpg,gt,0,W,0.00475,0.0,no_model_support
image_from_china-2893-_jpg.rf.2290124064722acdc3a113814593ae7e.jpg,gt,0,W,0.07337,0.57,"class_disagree(gt=W,pred=WH)"
image_from_china-2893-_jpg.rf.2290124064722acdc3a113814593ae7e.jpg,gt,2,W,0.01764,0.0,no_model_support
image_from_china-2893-_jpg.rf.4edb75f68866ff24b4069d44aa916281.jpg,gt,0,W,0.07337,0.512,"class_disagree(gt=W,pred=WH)"
image_from_china-2893-_jpg.rf.4edb75f68866ff24b4069d44aa916281.jpg,gt,1,W,0.01685,0.574,"class_disagree(gt=W,pred=WH)"
image_from_china-2893-_jpg.rf.4edb75f68866ff24b4069d44aa916281.jpg,gt,2,W,0.01764,0.669,"class_disagree(gt=W,pred=WH)"
image_from_china-2893-_jpg.rf.f6c37463acafe8201682415d982049f4.jpg,gt,0,W,0.07337,0.576,"class_disagree(gt=W,pred=WH)"
image_from_china-2893-_jpg.rf.f6c37463acafe8201682415d982049f4.jpg,gt,2,W,0.01764,0.622,"class_disagree(gt=W,pred=WH)"
image_from_china-2938-_jpg.rf.197d869dfc5412c3225631ca4fa229dc.jpg,gt,0,WH,0.05484,0.278,edge
image_from_china-2938-_jpg.rf.197d869dfc5412c3225631ca4fa229dc.jpg,gt,1,WH,0.04668,0.252,edge
image_from_china-2938-_jpg.rf.197d869dfc5412c3225631ca4fa229dc.jpg,gt,2,WH,0.10686,0.781,edge
image_from_china-2938-_jpg.rf.197d869dfc5412c3225631ca4fa229dc.jpg,gt,3,WH,0.14995,0.76,edge
image_from_china-2938-_jpg.rf.257ec7bd165e3b4cee3b3ace08a29360.jpg,gt,0,WH,0.05484,0.314,edge
image_from_china-2938-_jpg.rf.257ec7bd165e3b4cee3b3ace08a29360.jpg,gt,1,WH,0.04668,0.293,edge
image_from_china-2938-_jpg.rf.257ec7bd165e3b4cee3b3ace08a29360.jpg,gt,2,WH,0.10686,0.665,edge
image_from_china-2938-_jpg.rf.257ec7bd165e3b4cee3b3ace08a29360.jpg,gt,3,WH,0.14995,0.802,edge
image_from_china-2938-_jpg.rf.d176ee12dc07dfcb07074eb31a89cd52.jpg,gt,0,WH,0.05484,0.299,edge
image_from_china-2938-_jpg.rf.d176ee12dc07dfcb07074eb31a89cd52.jpg,gt,1,WH,0.04668,0.234,edge
image_from_china-2938-_jpg.rf.d176ee12dc07dfcb07074eb31a89cd52.jpg,gt,2,WH,0.10686,0.837,edge
image_from_china-2938-_jpg.rf.d176ee12dc07dfcb07074eb31a89cd52.jpg,gt,3,WH,0.14995,0.817,edge
image_from_china-2994-_jpg.rf.04bf9d8efe022107f61a8ebab6fd63d2.jpg,gt,1,WH,0.01405,0.606,edge
image_from_china-2994-_jpg.rf.04bf9d8efe022107f61a8ebab6fd63d2.jpg,gt,1,WH,0.01405,0.606,aspect
image_from_china-2994-_jpg.rf.41982d5136ba823ec614e9f23bb855ae.jpg,gt,0,WH,0.01814,0.504,"class_disagree(gt=WH,pred=W)"
image_from_china-2994-_jpg.rf.41982d5136ba823ec614e9f23bb855ae.jpg,gt,1,WH,0.01405,0.679,edge
image_from_china-2994-_jpg.rf.41982d5136ba823ec614e9f23bb855ae.jpg,gt,1,WH,0.01405,0.679,aspect
image_from_china-2994-_jpg.rf.41982d5136ba823ec614e9f23bb855ae.jpg,gt,2,WH,0.02784,0.802,"class_disagree(gt=WH,pred=W)"
image_from_china-2994-_jpg.rf.99f46928c06f48a5e0e1b660fac0a281.jpg,gt,1,WH,0.01405,0.381,edge
image_from_china-2994-_jpg.rf.99f46928c06f48a5e0e1b660fac0a281.jpg,gt,1,WH,0.01405,0.381,aspect
image_from_china-3040-_jpg.rf.73ef6bdf8f7a6eb78da2bd362345cbcf.jpg,gt,0,WH,0.03068,0.746,edge
image_from_china-3040-_jpg.rf.73ef6bdf8f7a6eb78da2bd362345cbcf.jpg,gt,1,WH,0.07779,0.861,edge
image_from_china-3040-_jpg.rf.7f7ecf7d10016364d96de9a0b8d9d191.jpg,gt,0,WH,0.03068,0.731,edge
image_from_china-3040-_jpg.rf.7f7ecf7d10016364d96de9a0b8d9d191.jpg,gt,1,WH,0.07779,0.759,edge
image_from_china-3040-_jpg.rf.f802598c72ea0c13aa7cb56b64059cf9.jpg,gt,0,WH,0.03068,0.656,edge
image_from_china-3040-_jpg.rf.f802598c72ea0c13aa7cb56b64059cf9.jpg,gt,1,WH,0.07779,0.783,edge
image_from_china-3127-_jpg.rf.4cf1e5a18d140904a431e6701c3be70b.jpg,gt,0,W,0.03509,0.424,edge
image_from_china-3127-_jpg.rf.574b00f2127f3b3a8cc7f8d64515fb23.jpg,gt,0,W,0.03509,0.372,edge
image_from_china-3127-_jpg.rf.c970d35d23d7b77e5a688148cbabb4b9.jpg,gt,0,W,0.03509,0.568,edge
image_from_china-3127-_jpg.rf.c970d35d23d7b77e5a688148cbabb4b9.jpg,gt,0,W,0.03509,0.568,"class_disagree(gt=W,pred=WH)"
image_from_china-3127-_jpg.rf.c970d35d23d7b77e5a688148cbabb4b9.jpg,gt,1,W,0.0447,0.672,"class_disagree(gt=W,pred=WH)"
image_from_china-321-_jpg.rf.b028a90cf24e6e643349f3eb8c025bf8.jpg,gt,2,W,0.01857,0.853,edge
image_from_china-321-_jpg.rf.b028a90cf24e6e643349f3eb8c025bf8.jpg,gt,3,W,0.00603,0.157,edge
image_from_china-321-_jpg.rf.b028a90cf24e6e643349f3eb8c025bf8.jpg,gt,3,W,0.00603,0.157,no_model_support
image_from_china-321-_jpg.rf.f49ca581255d94bad418c5737d4811b3.jpg,gt,2,W,0.01857,0.819,edge
image_from_china-321-_jpg.rf.f49ca581255d94bad418c5737d4811b3.jpg,gt,3,W,0.00603,0.703,edge
image_from_china-321-_jpg.rf.fdff68c714e241ada8d5c1e9a7cc7be5.jpg,gt,2,W,0.01857,0.882,edge
image_from_china-321-_jpg.rf.fdff68c714e241ada8d5c1e9a7cc7be5.jpg,gt,3,W,0.00603,0.634,edge
image_from_china-321-_jpg.rf.fdff68c714e241ada8d5c1e9a7cc7be5.jpg,gt,3,W,0.00603,0.634,"class_disagree(gt=W,pred=WH)"
image_from_china-3274-_jpg.rf.061676913057c56aa8ba47e65484af5c.jpg,gt,1,W,0.12792,0.868,edge
image_from_china-3274-_jpg.rf.061676913057c56aa8ba47e65484af5c.jpg,gt,1,W,0.12792,0.868,"class_disagree(gt=W,pred=WH)"
image_from_china-3274-_jpg.rf.061676913057c56aa8ba47e65484af5c.jpg,gt,2,W,0.0909,0.848,"class_disagree(gt=W,pred=WH)"
image_from_china-3274-_jpg.rf.20e24276e65dd3c79484be38aff5a1ec.jpg,gt,1,W,0.12792,0.895,edge
image_from_china-3274-_jpg.rf.5aded9bc6385f16c4494c8f2fb20b8c9.jpg,gt,1,W,0.12792,0.914,edge
image_from_china-3277-_jpg.rf.6042f6040a07bc246b5b40e9ecb754ad.jpg,gt,2,W,0.17507,0.85,edge
image_from_china-3277-_jpg.rf.8c21297156e7f5dc4155f5f9e00cf1be.jpg,gt,0,W,0.01383,0.068,no_model_support
image_from_china-3277-_jpg.rf.8c21297156e7f5dc4155f5f9e00cf1be.jpg,gt,2,W,0.17507,0.84,edge
image_from_china-3277-_jpg.rf.8c21297156e7f5dc4155f5f9e00cf1be.jpg,gt,2,W,0.17507,0.84,"class_disagree(gt=W,pred=WH)"
image_from_china-3277-_jpg.rf.d31a7d70cd0333211c8dd1908ee6f538.jpg,gt,0,W,0.01383,0.069,no_model_support
image_from_china-3277-_jpg.rf.d31a7d70cd0333211c8dd1908ee6f538.jpg,gt,2,W,0.17507,0.844,edge
image_from_china-3277-_jpg.rf.d31a7d70cd0333211c8dd1908ee6f538.jpg,gt,2,W,0.17507,0.844,"class_disagree(gt=W,pred=WH)"
image_from_china-3277-_jpg.rf.d31a7d70cd0333211c8dd1908ee6f538.jpg,gt,3,W,0.09602,0.842,"class_disagree(gt=W,pred=WH)"
image_from_china-3278-_jpg.rf.6d4e7fcd9e0a7a7604d617a816ece051.jpg,gt,0,W,0.30256,0.808,edge
image_from_china-3278-_jpg.rf.6d4e7fcd9e0a7a7604d617a816ece051.jpg,gt,2,W,0.11988,0.813,edge
image_from_china-3278-_jpg.rf.6d4e7fcd9e0a7a7604d617a816ece051.jpg,gt,3,W,0.06944,0.746,edge
image_from_china-3278-_jpg.rf.71c34225abbac03bb4dda09733c7d8f8.jpg,gt,0,W,0.30256,0.836,edge
image_from_china-3278-_jpg.rf.71c34225abbac03bb4dda09733c7d8f8.jpg,gt,0,W,0.30256,0.836,"class_disagree(gt=W,pred=WH)"
image_from_china-3278-_jpg.rf.71c34225abbac03bb4dda09733c7d8f8.jpg,gt,2,W,0.11988,0.755,edge
image_from_china-3278-_jpg.rf.71c34225abbac03bb4dda09733c7d8f8.jpg,gt,2,W,0.11988,0.755,"class_disagree(gt=W,pred=WH)"
image_from_china-3278-_jpg.rf.71c34225abbac03bb4dda09733c7d8f8.jpg,gt,3,W,0.06944,0.782,edge
image_from_china-3278-_jpg.rf.f879c2f38014b3a6b28e1330414cbf94.jpg,gt,0,W,0.30256,0.783,edge
image_from_china-3278-_jpg.rf.f879c2f38014b3a6b28e1330414cbf94.jpg,gt,2,W,0.11988,0.494,edge
image_from_china-3278-_jpg.rf.f879c2f38014b3a6b28e1330414cbf94.jpg,gt,3,W,0.06944,0.471,edge
image_from_china-3281-_jpg.rf.960a3eda96710f45dbf6bcb24c3fe616.jpg,gt,0,W,0.0052,0.067,no_model_support
image_from_china-3281-_jpg.rf.960a3eda96710f45dbf6bcb24c3fe616.jpg,gt,1,W,0.25614,0.891,edge
image_from_china-3281-_jpg.rf.960a3eda96710f45dbf6bcb24c3fe616.jpg,gt,3,W,0.10447,0.766,edge
image_from_china-3281-_jpg.rf.a69747bd2e9da4c6ea03e56314c07215.jpg,gt,0,W,0.0052,0.066,no_model_support
image_from_china-3281-_jpg.rf.a69747bd2e9da4c6ea03e56314c07215.jpg,gt,1,W,0.25614,0.887,edge
image_from_china-3281-_jpg.rf.a69747bd2e9da4c6ea03e56314c07215.jpg,gt,3,W,0.10447,0.743,edge
image_from_china-3281-_jpg.rf.cdb21c9f83e78cfaaa28dfeb4fdfa5f2.jpg,gt,0,W,0.0052,0.121,no_model_support
image_from_china-3281-_jpg.rf.cdb21c9f83e78cfaaa28dfeb4fdfa5f2.jpg,gt,1,W,0.25614,0.889,edge
image_from_china-3281-_jpg.rf.cdb21c9f83e78cfaaa28dfeb4fdfa5f2.jpg,gt,3,W,0.10447,0.761,edge
image_from_china-341-_jpg.rf.d3b19ede6a8dd5498fcb8fca78d09103.jpg,gt,0,W,0.00921,0.779,edge
image_from_china-341-_jpg.rf.d3b19ede6a8dd5498fcb8fca78d09103.jpg,gt,4,W,0.06368,0.87,edge
image_from_china-341-_jpg.rf.d3b19ede6a8dd5498fcb8fca78d09103.jpg,gt,6,W,0.10219,0.908,edge
image_from_china-3519-_jpg.rf.34daf96a8e0bf8292a4c1d9a84a89601.jpg,gt,0,W,0.00777,0.695,"class_disagree(gt=W,pred=WH)"
image_from_china-3519-_jpg.rf.34daf96a8e0bf8292a4c1d9a84a89601.jpg,gt,1,W,0.00693,0.695,"class_disagree(gt=W,pred=WH)"
image_from_china-3519-_jpg.rf.34daf96a8e0bf8292a4c1d9a84a89601.jpg,gt,2,W,0.00834,0.708,"class_disagree(gt=W,pred=WH)"
image_from_china-3519-_jpg.rf.e01cfb6fe9fa7be47b8e70a3a464a50e.jpg,gt,0,W,0.00777,0.886,"class_disagree(gt=W,pred=WH)"
